student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
981995,Q29,B,A,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q30,C,C,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q31,C,C,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q32,A,C,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q33,A,D,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q34,B,B,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q35,D,D,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q36,C,C,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q37,C,A,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q38,C,A,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q39,D,D,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q40,A,A,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q41,A,A,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q42,B,C,False,Guess,"The student selected an incorrect option without a clear pattern, indicating a guess.",Low,UNKNOWN
981995,Q43,A,A,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q44,D,D,True,None,The student selected the correct option.,High,UNKNOWN
981995,Q45,B,B,True,None,The student selected the correct option.,High,UNKNOWN
270700,Q1,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q2,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q3,B,D,False,Guess,"The student selected B, but the correct answer is D. No explanation provided. ",Low,UNKNOWN
270700,Q5,B,B,True,None,The student selected the correct option which is B.,High,UNKNOWN
270700,Q6,A,A,True,None,The student selected the correct option which is A.,High,UNKNOWN
270700,Q7,B,C,False,Guess,"The student selected B, but the correct answer is C. No explanation provided.",Low,UNKNOWN
270700,Q8,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q9,A,A,True,None,The student selected the correct option which is A.,High,UNKNOWN
270700,Q10,C,B,False,Guess,"The student selected C, but the correct answer is B. No explanation provided.",Low,UNKNOWN
270700,Q11,A,A,True,None,The student selected the correct option which is A.,High,UNKNOWN
270700,Q12,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q13,A,B,False,Guess,"The student selected A, but the correct answer is B. No explanation provided.",Low,UNKNOWN
270700,Q14,D,A,False,Guess,"The student selected D, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q15,A,A,True,None,The student selected the correct option which is A.,High,UNKNOWN
270700,Q16,C,A,False,Guess,"The student selected C, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q17,A,C,False,Guess,"The student selected A, but the correct answer is C. No explanation provided.",Low,UNKNOWN
270700,Q18,B,D,False,Guess,"The student selected B, but the correct answer is D. No explanation provided.",Low,UNKNOWN
270700,Q19,A,A,True,None,The student selected the correct option which is A.,High,UNKNOWN
270700,Q20,C,D,False,Guess,"The student selected C, but the correct answer is D. No explanation provided.",Low,UNKNOWN
270700,Q21,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q22,B,B,True,None,The student selected the correct option which is B.,High,UNKNOWN
270700,Q23,B,C,False,Guess,"The student selected B, but the correct answer is C. No explanation provided.",Low,UNKNOWN
270700,Q24,A,D,False,Guess,"The student selected A, but the correct answer is D. No explanation provided.",Low,UNKNOWN
270700,Q25,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q26,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q27,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q28,B,B,True,None,The student selected the correct option which is B.,High,UNKNOWN
270700,Q29,C,A,False,Guess,"The student selected C, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q30,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q31,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q32,A,C,False,Guess,"The student selected A, but the correct answer is C. No explanation provided.",Low,UNKNOWN
270700,Q33,A,D,False,Guess,"The student selected A, but the correct answer is D. No explanation provided.",Low,UNKNOWN
270700,Q34,B,B,True,None,The student selected the correct option which is B.,High,UNKNOWN
270700,Q35,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q36,B,C,False,Guess,"The student selected B, but the correct answer is C. No explanation provided.",Low,UNKNOWN
270700,Q37,C,A,False,Guess,"The student selected C, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q38,D,A,False,Guess,"The student selected D, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q39,B,D,False,Guess,"The student selected B, but the correct answer is D. No explanation provided.",Low,UNKNOWN
270700,Q40,D,A,False,Guess,"The student selected D, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q41,D,A,False,Guess,"The student selected D, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q42,C,C,True,None,The student selected the correct option which is C.,High,UNKNOWN
270700,Q43,C,A,False,Guess,"The student selected C, but the correct answer is A. No explanation provided.",Low,UNKNOWN
270700,Q44,D,D,True,None,The student selected the correct option which is D.,High,UNKNOWN
270700,Q45,B,B,True,None,The student selected the correct option which is B.,High,UNKNOWN
260300,Q1,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
260300,Q2,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q3,B,D,False,Guess,"The student selected option B, while the correct option is D. No explanation available.",Low,UNKNOWN
260300,Q4,C,D,False,Guess,"The student selected option C, while the correct option is D. No explanation available.",Low,UNKNOWN
260300,Q5,A,B,False,Guess,"The student selected option A, while the correct option is B. No explanation available.",Low,UNKNOWN
260300,Q6,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q7,B,C,False,Conceptual,"The student incorrectly thought the sum of two irrational numbers is always irrational, while the correct answer is that it is always real.",Low,UNKNOWN
260300,Q8,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
260300,Q9,D,A,False,Guess,"The student selected option D, while the correct option is A. No explanation available.",Low,UNKNOWN
260300,Q10,C,B,False,Guess,"The student selected option C, while the correct option is B. No explanation available.",Low,UNKNOWN
260300,Q11,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q12,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q13,C,B,False,Guess,"The student selected option C, while the correct option is B. No explanation available.",Low,UNKNOWN
260300,Q14,C,A,False,Guess,"The student selected option C, while the correct option is A. No explanation available.",Low,UNKNOWN
260300,Q15,B,A,False,Guess,"The student selected option B, while the correct option is A. No explanation available.",Low,UNKNOWN
260300,Q16,C,A,False,Guess,"The student selected option C, while the correct option is A. No explanation available.",Low,UNKNOWN
260300,Q17,A,C,False,Guess,"The student selected option A, while the correct option is C. No explanation available.",Low,UNKNOWN
260300,Q18,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
260300,Q19,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q20,C,D,False,Conceptual,"The student thinks Pressure is a Base Quantity and a Scalar, while it's a Derived Quantity and a Scalar.",Low,UNKNOWN
260300,Q21,C,D,False,Conceptual,"The student has misconception about the relationship between Pressure, Force and Area.",Low,UNKNOWN
260300,Q22,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
260300,Q23,B,C,False,Conceptual,"The student selected option B, indicating misunderstanding of wave equation.",Low,UNKNOWN
260300,Q24,B,D,False,Conceptual,The student chose light waves instead of longitudinal waves.,Low,UNKNOWN
260300,Q25,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q26,D,C,False,Conceptual,The student needs to review Dalton's Atomic Theory postulates.,Low,UNKNOWN
260300,Q27,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
260300,Q28,C,B,False,Conceptual,The student needs to recall the fundamental concepts of Dalton's Atomic Theory.,Low,UNKNOWN
260300,Q29,C,A,False,Conceptual,The student has difficulty distinguishing between properties and mass.,Low,UNKNOWN
260300,Q30,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q31,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q32,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q33,A,D,False,Conceptual,The student incorrectly chose A. Nylon is stronger than cotton.,Low,UNKNOWN
260300,Q34,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
260300,Q35,C,D,False,Conceptual,The student selected Cellulose instead of Esters.,Low,UNKNOWN
260300,Q36,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q37,B,A,False,Conceptual,"The student selected Cell wall instead of Cell membrane, showing confusion regarding cell structure.",Low,UNKNOWN
260300,Q38,C,A,False,Conceptual,"The student selected Stroma instead of Grana, needs to review chloroplast structure.",Low,UNKNOWN
260300,Q39,B,D,False,Conceptual,The student selected Phospholipids instead of Proline. Needs a review of cell membrane composition.,Low,UNKNOWN
260300,Q40,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q41,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q42,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
260300,Q43,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
260300,Q44,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
260300,Q45,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
287100,Q1,A,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q2,A,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q3,C,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q4,B,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q5,D,B,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q6,C,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q7,B,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q8,B,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q9,B,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q10,D,B,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q11,A,A,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q12,B,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q13,B,B,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q14,A,A,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q15,B,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q16,C,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q17,B,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q18,B,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q19,A,A,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q20,A,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q21,C,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q22,B,B,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q23,A,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q24,D,D,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q25,C,C,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q26,C,C,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q27,A,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q28,B,B,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q29,A,A,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q30,A,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q31,C,C,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q32,C,C,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q33,A,D,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q34,B,B,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q35,D,D,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q36,C,C,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q37,D,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q38,C,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q39,D,D,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q40,A,A,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q41,C,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q42,A,C,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q43,B,A,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
287100,Q44,D,D,True,None,The student selected the correct option.,High,UNKNOWN
287100,Q45,C,B,False,Guess,"The student selected an incorrect option.  Without an explanation available, the error type is likely a guess.",Low,UNKNOWN
269800,Q1,D,D,True,None,Student selected the correct option 'D'.,High,UNKNOWN
269800,Q2,B,C,False,Guess,Student selected option 'B' instead of correct option 'C'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q3,B,D,False,Guess,Student selected option 'B' instead of correct option 'D'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q4,B,D,False,Guess,Student selected option 'B' instead of correct option 'D'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q5,A,B,False,Guess,Student selected option 'A' instead of correct option 'B'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q6,B,A,False,Guess,Student selected option 'B' instead of correct option 'A'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q7,D,C,False,Conceptual,Student selected option 'D' instead of correct option 'C'. Student may have misunderstood the properties of irrational numbers.,Low,UNKNOWN
269800,Q8,B,D,False,Guess,Student selected option 'B' instead of correct option 'D'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q9,A,A,True,None,Student selected the correct option 'A'.,High,UNKNOWN
269800,Q10,A,B,False,Guess,Student selected option 'A' instead of correct option 'B'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q11,A,A,True,None,Student selected the correct option 'A'.,High,UNKNOWN
269800,Q12,B,C,False,Guess,Student selected option 'B' instead of correct option 'C'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q13,D,B,False,Guess,Student selected option 'D' instead of correct option 'B'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q14,A,A,True,None,Student selected the correct option 'A'.,High,UNKNOWN
269800,Q15,B,A,False,Guess,Student selected option 'B' instead of correct option 'A'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q16,D,A,False,Guess,Student selected option 'D' instead of correct option 'A'. No solution explanation is available to discern the mistake.,Low,UNKNOWN
269800,Q17,B,C,False,Conceptual,Student selected option 'B' instead of correct option 'C'. Student may have misunderstood metric prefixes.,Low,UNKNOWN
269800,Q18,A,D,False,Conceptual,Student selected option 'A' instead of correct option 'D'. Student may not understand Newton's first law.,Low,UNKNOWN
269800,Q19,D,A,False,Conceptual,Student selected option 'D' instead of correct option 'A'. Student likely confused the relationship between force and acceleration.,Low,UNKNOWN
269800,Q20,D,D,True,None,Student selected the correct option 'D'.,High,UNKNOWN
269800,Q21,A,D,False,Conceptual,Student selected option 'A' instead of correct option 'D'. Student likely doesn't understand the inverse relationship between pressure and area.,Low,UNKNOWN
269800,Q22,B,B,True,None,Student selected the correct option 'B'.,High,UNKNOWN
269800,Q23,B,C,False,Conceptual,Student selected option 'B' instead of correct option 'C'. Student likely did not understand the wave equation.,Low,UNKNOWN
269800,Q24,B,D,False,Conceptual,Student selected option 'B' instead of correct option 'D'. Student likely confused types of waves.,Low,UNKNOWN
269800,Q25,C,C,True,None,Student selected the correct option 'C'.,High,UNKNOWN
269800,Q26,C,C,True,None,Student selected the correct option 'C'.,High,UNKNOWN
269800,Q27,A,D,False,Conceptual,Student selected option 'A' instead of correct option 'D'.  Student seems to misunderstand modern atomic theory.,Low,UNKNOWN
269800,Q28,B,B,True,None,Student selected the correct option 'B'.,High,UNKNOWN
269800,Q29,B,A,False,Conceptual,Student selected option 'B' instead of correct option 'A'. Student may not understand the properties of atoms.,Low,UNKNOWN
269800,Q30,D,C,False,Conceptual,Student selected option 'D' instead of correct option 'C'. Student has misunderstanding about cathode rays.,Low,UNKNOWN
269800,Q31,D,C,False,Conceptual,Student selected option 'D' instead of correct option 'C'. Student does not know the composition of silk fibers.,Low,UNKNOWN
269800,Q32,C,C,True,None,Student selected the correct option 'C'.,High,UNKNOWN
269800,Q33,D,D,True,None,Student selected the correct option 'D'.,High,UNKNOWN
269800,Q34,D,B,False,Conceptual,Student selected option 'D' instead of correct option 'B'. Student doesn't know that PET is a form of polyester.,Low,UNKNOWN
269800,Q35,C,D,False,Conceptual,Student selected option 'C' instead of correct option 'D'. Student has misunderstood the origin of the smell of fruits.,Low,UNKNOWN
269800,Q36,C,C,True,None,Student selected the correct option 'C'.,High,UNKNOWN
269800,Q37,D,A,False,Conceptual,Student selected option 'D' instead of correct option 'A'. Student does not understand the basic cell components shared by E.coli and spirogyra.,Low,UNKNOWN
269800,Q38,C,A,False,Conceptual,Student selected option 'C' instead of correct option 'A'. Student seems to be confused about chloroplast structure.,Low,UNKNOWN
269800,Q39,B,D,False,Conceptual,Student selected option 'B' instead of correct option 'D'. Student seems to have a knowledge gap of the components of cell membrane.,Low,UNKNOWN
269800,Q40,A,A,True,None,Student selected the correct option 'A'.,High,UNKNOWN
269800,Q41,D,A,False,Conceptual,Student selected option 'D' instead of correct option 'A'. Student is unfamiliar with the scientific name of Yeast.,Low,UNKNOWN
269800,Q42,C,C,True,None,Student selected the correct option 'C'.,High,UNKNOWN
269800,Q43,A,A,True,None,Student selected the correct option 'A'.,High,UNKNOWN
269800,Q44,D,D,True,None,Student selected the correct option 'D'.,High,UNKNOWN
269800,Q45,B,B,True,None,Student selected the correct option 'B'.,High,UNKNOWN
992973,Q1,D,D,True,None,The student correctly identified the relationship between 9 and 27 and applied it to the correct answer 81:729. 9*3 = 27 and 81*9 =729,High,UNKNOWN
992973,Q2,D,C,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q3,B,D,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q4,D,D,True,None,The student correctly identified the pattern and selected the correct option 'I'.,High,UNKNOWN
992973,Q5,C,B,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q6,A,A,True,None,Student correctly converted repeating decimal to fraction,High,UNKNOWN
992973,Q7,B,C,False,Conceptual,The student incorrectly thought sum of two irrational number is always irrational. The correct answer is that the sum can be real (rational or irrational),Low,UNKNOWN
992973,Q8,D,D,True,None,The student has correctly expressed the decimal as a fraction.,High,UNKNOWN
992973,Q9,A,A,True,None,The student has correctly identified the least positive fraction.,High,UNKNOWN
992973,Q10,A,B,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q11,A,A,True,None,The student has correctly simplified the expression.,High,UNKNOWN
992973,Q12,C,C,True,None,Student correctly solved for x.,High,UNKNOWN
992973,Q13,D,B,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q14,B,A,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q15,C,A,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q16,C,A,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q17,C,C,True,None,Student correctly identified the longest duration of time.,High,UNKNOWN
992973,Q18,B,D,False,Conceptual,Newton's first law of motion states that an object in motion stays in motion with the same speed and in the same direction unless acted upon by a force.,Low,UNKNOWN
992973,Q19,C,A,False,Guess,"Student selected the wrong option. No explanation is provided, so difficult to assess reason.",Low,UNKNOWN
992973,Q20,B,D,False,Conceptual,The student incorrectly identified the characteristics of Pressure. Pressure is a derived quantity and a scalar quantity.,Low,UNKNOWN
