student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
32245,Q37,A,C,False,Conceptual,"The student incorrectly stated that cell secretion is done by Plastids, instead of Golgi apparatus.",Low,nan
32245,Q38,D,D,True,None,The student correctly matched the columns.,High,nan
32245,Q39,C,B,False,Conceptual,The student incorrectly identified columnar epithelium instead of cuboidal epithelium in the proximal convoluted tubule.,Low,nan
32245,Q40,B,B,True,None,The student correctly described cardiac muscles as striated and involuntary.,High,nan
32245,Q41,D,D,True,None,The student correctly identified the tissue based on its cell characteristics.,High,nan
32245,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending in plants.,High,nan
32245,Q43,C,C,True,None,The student correctly identified that sclerids and fibres are types of sclerenchyma.,High,nan
32245,Q44,D,D,True,None,The student correctly identified that structural rigidity is not a function of adipose tissue.,High,nan
32245,Q45,A,B,False,Conceptual,"The student incorrectly stated that Haversian canals are found in cartilage, instead of bone.",Low,nan
265300,Q1,C,A,False,Calculation,The student did not identify the correct pattern to find the missing number in the series.,Low,nan
265300,Q2,A,A,True,None,The student correctly counted the number of occurrences matching the specified criteria.,High,nan
265300,Q3,B,D,False,Calculation,The student failed to identify the correct pattern to determine the next number in the sequence.,Low,nan
265300,Q4,C,C,True,None,The student correctly deduced the number of female members based on the family relationships.,High,nan
265300,Q5,A,A,True,None,The student correctly identified the pattern and found the next number in the sequence.,High,nan
265300,Q6,B,B,True,None,The student correctly evaluated the given expression based on the defined operations.,High,nan
265300,Q7,B,B,True,None,The student successfully converted the repeating decimal into a fraction in p/q form.,High,nan
265300,Q8,D,D,True,None,The student correctly evaluated the given expression.,High,nan
265300,Q9,C,C,True,None,The student correctly identified the missing value 'x' based on the provided ratios.,High,nan
265300,Q10,A,A,True,None,The student correctly calculated the value of the given expression.,High,nan
265300,Q11,A,B,False,Calculation,"The student incorrectly compared the given fractions, leading to an incorrect answer.",Low,nan
265300,Q12,C,B,False,Conceptual,The student did not correctly identify the group that constitutes a rational number.,Low,nan
265300,Q13,B,A,False,Calculation,The student failed to identify the integer value of 't' that satisfies the given equation.,Low,nan
265300,Q14,B,B,True,None,The student correctly simplified the given expression.,High,nan
265300,Q15,D,D,True,None,The student correctly identified the greatest number among the given values.,High,nan
265300,Q16,B,A,False,Conceptual,The student does not know the ascending order of the given prefixes.,Low,nan
265300,Q17,D,D,True,None,The student correctly identified the unit that is not a fundamental SI base unit.,High,nan
265300,Q18,C,B,False,Conceptual,"The student failed to determine how the unit of power changes with changes in the units of mass, length and time.",Low,nan
265300,Q19,A,A,True,None,The student correctly calculated the volume of each piece of the new material.,High,nan
265300,Q20,C,C,True,None,The student correctly calculated the height of the tower using the given time.,High,nan
265300,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
265300,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed from the time-distance graph.,High,nan
265300,Q23,B,B,True,None,The student correctly calculated the average speed of the car from the velocity-time graph.,High,nan
265300,Q24,A,D,False,Conceptual,The student incorrectly calculated the mean velocity with the given information.,Low,nan
265300,Q25,A,C,False,Conceptual,The student failed to determine the ratio of distances travelled during consecutive 2-second intervals with constant acceleration.,Low,nan
265300,Q26,C,C,True,None,The student correctly predicted the compounds formed when A and P react and when A and Q react.,High,nan
265300,Q27,A,A,True,None,The student correctly identified the true statement regarding isotopes.,High,nan
265300,Q28,B,A,False,Conceptual,The student incorrectly identified the strong reducing agent.,Low,nan
265300,Q29,A,D,False,Conceptual,The student incorrectly identified the statement which is NOT a difference between valency and oxidation number.,Low,nan
265300,Q30,A,A,True,None,The student correctly determined the relative atomic mass of carbon-12.,High,nan
265300,Q31,B,B,True,None,The student correctly determined the electronic configuration of X-2.,High,nan
265300,Q32,D,D,True,None,The student correctly identified all species with the given electronic configuration.,High,nan
265300,Q33,B,B,True,None,The student correctly identified the number of electrons in the outermost orbit.,High,nan
265300,Q34,A,A,True,None,The student correctly identified the constituents of the nucleus.,High,nan
265300,Q35,D,D,True,None,The student correctly calculated the mass number.,High,nan
265300,Q36,A,D,False,Conceptual,The student incorrectly identified the cause of plasmolysis.,Low,nan
265300,Q37,C,C,True,None,The student correctly identified the cell organelle responsible for cell secretion.,High,nan
265300,Q38,D,D,True,None,The student correctly matched the items in Column I with Column II.,High,nan
265300,Q39,B,B,True,None,The student correctly identified the type of epithelium found in the PCT of the nephron.,High,nan
265300,Q40,B,B,True,None,The student correctly described cardiac muscles.,High,nan
265300,Q41,D,D,True,None,The student correctly identified the tissue based on the cell characteristics.,High,nan
265300,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending of plant parts.,High,nan
265300,Q43,C,C,True,None,The student correctly identified the type of tissue for sclerids and fibers.,High,nan
265300,Q44,D,D,True,None,The student correctly identified the function that is NOT a function of adipose tissue.,High,nan
265300,Q45,B,B,True,None,The student correctly identified where Haversian canals are found.,High,nan
267200,Q1,D,A,False,Calculation,The student selected option D instead of the correct option A; the student likely miscalculated the pattern in the number series.,Low,nan
267200,Q2,A,A,True,None,The student correctly identified the number of 4s preceded by 7 and not followed by 3.,High,nan
267200,Q3,D,D,True,None,The student correctly identified the next number in the given sequence.,High,nan
267200,Q4,C,C,True,None,The student correctly determined the number of female members based on the family relationships described.,High,nan
267200,Q5,C,A,False,Calculation,"The student incorrectly identified the next number in the sequence, indicating a possible error in calculation or pattern recognition.",Low,nan
267200,Q6,B,B,True,None,The student correctly evaluated the given expression.,High,nan
267200,Q7,B,B,True,None,The student correctly expressed the given value in p/q form.,High,nan
267200,Q8,D,D,True,None,The student correctly calculated the value of the given expression.,High,nan
267200,Q9,C,C,True,None,The student correctly identified the value of x in the given equation.,High,nan
267200,Q10,A,A,True,None,The student correctly performed the subtraction.,High,nan
267200,Q11,C,B,False,Conceptual,The student incorrectly compared the fractions; they likely misunderstood how the change in denominator affects the overall value.,Low,nan
267200,Q12,B,B,True,None,The student correctly determined which of the options represents a rational number.,High,nan
267200,Q13,D,A,False,Calculation,"The student selected option D instead of A, indicating a possible error in calculating the power.",Low,nan
267200,Q14,B,B,True,None,The student simplified the expression correctly.,High,nan
267200,Q15,C,D,False,Conceptual,"The student incorrectly identified the greatest negative number, likely misunderstanding the number line.",Low,nan
267200,Q16,A,A,True,None,The student correctly ordered the prefixes in ascending order.,High,nan
267200,Q17,D,D,True,None,The student correctly identified the non-fundamental SI unit.,High,nan
267200,Q18,A,B,False,Conceptual,"The student selected option A instead of B, possibly due to a misunderstanding of how changes in fundamental units affect derived units like power.",Low,nan
267200,Q19,A,A,True,None,The student correctly calculated the volume of each piece of material.,High,nan
267200,Q20,B,C,False,Calculation,The student used an incorrect calculation; they likely used the wrong formula to determine the height of the tower.,Low,nan
267200,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
267200,Q22,B,B,True,None,The student correctly interpreted the time-distance graph.,High,nan
267200,Q23,B,B,True,None,The student correctly calculated the average speed from the velocity-time graph.,High,nan
267200,Q24,A,D,False,Conceptual,"The student incorrectly determined the mean velocity, perhaps by not correctly averaging the velocities over time.",Low,nan
267200,Q25,B,C,False,Conceptual,"The student incorrectly determined the ratio of distances, suggesting a lack of understanding of motion with constant acceleration.",Low,nan
267200,Q26,C,C,True,None,The student correctly determined the compound formed.,High,nan
267200,Q27,A,A,True,None,The student correctly identified the isotopes.,High,nan
267200,Q28,A,A,True,None,The student correctly identified the strong reducing agent.,High,nan
267200,Q29,B,D,False,Conceptual,"The student selected option B instead of D, possibly not fully understanding the differences between valency and oxidation number.",Low,nan
267200,Q30,A,A,True,None,The student correctly determined the relative atomic mass of carbon.,High,nan
267200,Q31,B,B,True,None,The student correctly determined the electronic configuration of the ion.,High,nan
267200,Q32,D,D,True,None,The student correctly identified all the elements with the given electronic configuration.,High,nan
267200,Q33,B,B,True,None,The student correctly determined the number of electrons in the outermost orbit.,High,nan
267200,Q34,A,A,True,None,The student correctly identified the number of protons and neutrons in the nucleus.,High,nan
267200,Q35,D,D,True,None,The student correctly calculated the mass number of the element.,High,nan
267200,Q36,D,D,True,None,The student correctly identified the cause of plasmolysis.,High,nan
267200,Q37,C,C,True,None,The student correctly identified the organelle responsible for cell secretion.,High,nan
267200,Q38,D,D,True,None,The student correctly matched the items in column I and column II.,High,nan
267200,Q39,C,B,False,Conceptual,"The student incorrectly identified the type of epithelium found in the PCT, indicating a misunderstanding of tissue types and locations.",Low,nan
267200,Q40,B,B,True,None,The student correctly described the characteristics of cardiac muscles.,High,nan
267200,Q41,D,D,True,None,The student correctly identified the tissue based on its cell characteristics.,High,nan
267200,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending in plants.,High,nan
267200,Q43,C,C,True,None,The student correctly identified sclerids and fibres as types of sclerenchyma.,High,nan
267200,Q44,D,D,True,None,The student correctly identified the non-function of adipose tissue.,High,nan
267200,Q45,A,B,False,Conceptual,"The student incorrectly identified where haversian canals are found; they are found in bone, not cartilage.",Low,nan
279500,Q1,C,A,False,Conceptual,The student selected an incorrect number in the series.,Low,nan
279500,Q2,A,A,True,None,The student correctly identified the number of 4's preceded by 7 and not followed by 3.,High,nan
279500,Q3,D,D,True,None,The student correctly identified the next number in the sequence.,High,nan
279500,Q4,B,C,False,Conceptual,The student misidentified the number of female members in the family.,Low,nan
279500,Q5,A,A,True,None,The student correctly identified the next number in the sequence.,High,nan
279500,Q6,A,B,False,Conceptual,The student incorrectly calculated the value of the given expression.,Low,nan
279500,Q7,D,B,False,Conceptual,The student failed to express the given number in the form p/q.,Low,nan
279500,Q8,A,D,False,Conceptual,The student did not correctly calculate the value of the expression.,Low,nan
279500,Q9,D,C,False,Conceptual,The student incorrectly determined the missing number in the sequence.,Low,nan
279500,Q10,A,A,True,None,The student correctly calculated the value of the expression.,High,nan
279500,Q11,A,B,False,Conceptual,The student misidentified the greater fraction.,Low,nan
279500,Q12,D,B,False,Conceptual,The student failed to identify the rational number from the given options.,Low,nan
279500,Q13,A,A,True,None,The student correctly identified the integer value of t that satisfies the equation.,High,nan
279500,Q14,D,B,False,Conceptual,The student failed to simplify the given expression correctly.,Low,nan
279500,Q15,A,D,False,Conceptual,The student misidentified the greatest number among the options.,Low,nan
279500,Q16,A,A,True,None,The student correctly identified the prefixes in ascending order.,High,nan
279500,Q17,C,D,False,Conceptual,The student incorrectly identified the non-fundamental SI base unit.,Low,nan
279500,Q18,B,B,True,None,"The student correctly determined how the unit of power changes with changes in mass, length, and time units.",High,nan
279500,Q19,A,A,True,None,The student correctly determined the volume of each piece of the new material.,High,nan
279500,Q20,C,C,True,None,The student correctly calculated the height of the tower.,High,nan
279500,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
279500,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed from the time-distance graph.,High,nan
279500,Q23,A,B,False,Conceptual,The student incorrectly calculated the average speed of the car from the velocity-time graph.,Low,nan
279500,Q24,A,D,False,Conceptual,The student failed to calculate the mean velocity of the passenger.,Low,nan
279500,Q25,A,C,False,Conceptual,The student incorrectly determined the ratio of distances travelled during consecutive intervals.,Low,nan
279500,Q26,C,C,True,None,"The student correctly identified the compounds formed when A and P, and A and Q react.",High,nan
279500,Q27,B,A,False,Conceptual,The student misidentified isotopes.,Low,nan
279500,Q28,C,A,False,Conceptual,The student failed to identify a strong reducing agent.,Low,nan
279500,Q29,D,D,True,None,The student correctly identified the exception among the differences between valency and oxidation number.,High,nan
279500,Q30,A,A,True,None,The student correctly calculated the relative atomic mass of carbon-12.,High,nan
279500,Q31,A,B,False,Conceptual,The student incorrectly determined the electronic configuration of X-2.,Low,nan
279500,Q32,A,D,False,Conceptual,The student incorrectly identified all species with the given electronic configuration.,Low,nan
279500,Q33,B,B,True,None,The student correctly identified the number of electrons in the outermost orbit of the element with atomic number 15.,High,nan
279500,Q34,A,A,True,None,The student correctly determined the number of protons and neutrons in the nucleus.,High,nan
279500,Q35,D,D,True,None,The student correctly calculated the mass number of the element.,High,nan
279500,Q36,B,D,False,Conceptual,The student incorrectly identified the cause of plasmolysis.,Low,nan
279500,Q37,D,C,False,Conceptual,The student incorrectly identified the organelle responsible for cell secretion.,Low,nan
279500,Q38,D,D,True,None,The student correctly matched the columns.,High,nan
279500,Q39,A,B,False,Conceptual,The student misidentified the type of epithelium found in the PCT.,Low,nan
279500,Q40,B,B,True,None,The student correctly described cardiac muscles.,High,nan
279500,Q41,C,D,False,Conceptual,The student misidentified the tissue based on the description of its cells.,Low,nan
279500,Q42,A,B,False,Conceptual,The student incorrectly identified the tissue responsible for bending of plant parts.,Low,nan
279500,Q43,C,C,True,None,The student correctly identified sclerids and fibres as types of sclerenchyma.,High,nan
279500,Q44,A,D,False,Conceptual,The student failed to identify a non-function of adipose tissue.,Low,nan
279500,Q45,D,B,False,Conceptual,The student incorrectly identified the location of Haversian canals.,Low,nan
285500,Q1,C,A,False,Conceptual,The student selected an incorrect number in the given series.,Low,nan
285500,Q2,A,A,True,None,The student correctly identified the number of occurrences matching the specified criteria.,High,nan
285500,Q3,D,D,True,None,The student correctly identified the next number in the given sequence.,High,nan
285500,Q4,B,C,False,Conceptual,The student incorrectly counted the number of female members based on the family relations provided.,Low,nan
285500,Q5,A,A,True,None,The student correctly identified the next number in the number sequence.,High,nan
285500,Q6,B,B,True,None,The student correctly found the value based on the given conditions.,High,nan
285500,Q7,B,B,True,None,The student correctly expressed the value in p/q form.,High,nan
285500,Q8,D,D,True,None,The student correctly simplified the expression.,High,nan
285500,Q9,C,C,True,None,The student correctly identified the missing value.,High,nan
285500,Q10,B,A,False,Calculation,The student made an error when calculating the value of the expression.,Low,nan
285500,Q11,A,B,False,Conceptual,The student incorrectly identified the larger fraction.,Low,nan
285500,Q12,A,B,False,Conceptual,The student failed to identify the rational number from the given options.,Low,nan
285500,Q13,A,A,True,None,The student correctly found the integer value that satisfies the equation.,High,nan
285500,Q14,B,B,True,None,The student correctly simplified the expression.,High,nan
285500,Q15,A,D,False,Conceptual,The student incorrectly identified the greatest value among negative numbers.,Low,nan
285500,Q16,B,A,False,Conceptual,The student incorrectly ordered the prefixes.,Low,nan
285500,Q17,D,D,True,None,The student correctly identified the non-fundamental SI base unit.,High,nan
285500,Q18,D,B,False,Conceptual,"The student incorrectly determined how the unit of power changes when the units of mass, length, and time are changed.",Low,nan
285500,Q19,A,A,True,None,The student correctly determined the volume of each piece of the new material.,High,nan
285500,Q20,C,C,True,None,The student correctly found the height of the tower.,High,nan
285500,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
285500,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed from the time-distance graph.,High,nan
285500,Q23,B,B,True,None,The student correctly calculated the average speed of the car from the velocity-time graph.,High,nan
285500,Q24,A,D,False,Conceptual,The student incorrectly calculated the mean velocity.,Low,nan
285500,Q25,B,C,False,Conceptual,The student incorrectly determined the ratio of distances traveled during consecutive intervals.,Low,nan
285500,Q26,C,C,True,None,The student correctly identified the compound formed when A and P/Q react.,High,nan
285500,Q27,B,A,False,Conceptual,The student incorrectly identified the isotopes.,Low,nan
285500,Q28,A,A,True,None,The student correctly identified the strong reducing agent.,High,nan
285500,Q29,C,D,False,Conceptual,The student chose an incorrect difference between valency and oxidation number.,Low,nan
285500,Q30,A,A,True,None,The student correctly calculated the relative atomic mass of carbon-12.,High,nan
285500,Q31,B,B,True,None,The student correctly identified the electronic configuration of X^2-.,High,nan
285500,Q32,D,D,True,None,The student correctly identified all the elements/ions having the given electronic configuration.,High,nan
285500,Q33,A,B,False,Conceptual,The student incorrectly counted the number of electrons in the outermost orbit.,Low,nan
285500,Q34,A,A,True,None,The student correctly identified the number of protons and neutrons in the nucleus.,High,nan
285500,Q35,D,D,True,None,The student correctly calculated the mass number of the element.,High,nan
285500,Q36,C,D,False,Conceptual,"The student confused osmosis with exosmosis, which causes plasmolysis.",Low,nan
285500,Q37,B,C,False,Conceptual,The student incorrectly identified the cell organelle responsible for cell secretion.,Low,nan
285500,Q38,D,D,True,None,The student correctly matched the column I and II.,High,nan
285500,Q39,B,B,True,None,The student correctly identified the epithelium found in the proximal convoluted tubule (PCT).,High,nan
285500,Q40,B,B,True,None,The student correctly identified the properties of cardiac muscles.,High,nan
285500,Q41,D,D,True,None,The student correctly identified the tissue based on the cell characteristics.,High,nan
285500,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending of plant parts.,High,nan
285500,Q43,C,C,True,None,The student correctly identified the type of sclerid and fibers.,High,nan
285500,Q44,D,D,True,None,The student correctly identified the function that adipose tissue does not perform.,High,nan
285500,Q45,B,B,True,None,The student correctly identified where Haversian canals are found.,High,nan
286600,Q1,C,A,False,Conceptual,The student failed to identify the pattern in the number series to find the missing number.,Low,nan
286600,Q2,B,A,False,Careless,The student miscounted the number of 4's preceded by 7 but not followed by 3.,Low,nan
286600,Q3,,D,False,None,The student did not attempt the question.,Low,nan
286600,Q4,B,C,False,Conceptual,"The student misinterpreted the family relationships, leading to an incorrect count of female members.",Low,nan
286600,Q5,A,A,True,None,The student correctly identified the pattern in the number sequence.,High,nan
286600,Q6,B,B,True,None,The student correctly solved for the given conditions to find the value.,High,nan
286600,Q7,B,B,True,None,The student correctly expressed the given repeating decimal in p/q form.,High,nan
286600,Q8,D,D,True,None,The student correctly calculated the value of the given expression.,High,nan
286600,Q9,C,C,True,None,The student correctly identified the value of x.,High,nan
286600,Q10,D,A,False,Calculation,The student made a calculation error while simplifying the expression.,Low,nan
286600,Q11,C,B,False,Conceptual,"The student incorrectly compared the fractions, failing to recognize which fraction had the larger value.",Low,nan
286600,Q12,B,B,True,None,The student correctly identified the rational number.,High,nan
286600,Q13,B,A,False,Conceptual,The student failed to identify the integer value of 't' that satisfies the equation.,Low,nan
286600,Q14,A,B,False,Calculation,The student made a calculation error while simplifying the given expression.,Low,nan
286600,Q15,D,D,True,None,The student correctly identified the greatest value among the given options.,High,nan
286600,Q16,A,A,True,None,The student correctly identified the prefixes in ascending order.,High,nan
286600,Q17,C,D,False,Conceptual,The student incorrectly identified Candela (cd) instead of Tesla (T) as not being a fundamental SI base unit.,Low,nan
286600,Q18,A,B,False,Conceptual,"The student failed to deduce how the unit of power changes with the change in units of mass, length, and time.",Low,nan
286600,Q19,C,A,False,Calculation,The student made a calculation error when determining the volume of each piece of the new material.,Low,nan
286600,Q20,C,C,True,None,The student correctly calculated the height of the tower.,High,nan
286600,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
286600,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed from the time-distance graph.,High,nan
286600,Q23,B,B,True,None,The student correctly calculated the average speed of the car using the velocity-time graph.,High,nan
286600,Q24,A,D,False,Conceptual,The student selected the wrong formula for calculating mean velocity.,Low,nan
286600,Q25,A,C,False,Conceptual,The student failed to determine the correct ratio of distances travelled during consecutive intervals with constant acceleration.,Low,nan
286600,Q26,A,C,False,Conceptual,"The student incorrectly predicted the formula of the compounds formed when A and P, and A and Q react.",Low,nan
286600,Q27,A,A,True,None,The student correctly identified isotopes.,High,nan
286600,Q28,D,A,False,Conceptual,The student incorrectly identified Ba as a strong reducing agent instead of K.,Low,nan
286600,Q29,A,D,False,Conceptual,The student failed to understand the difference between valency and oxidation number.,Low,nan
286600,Q30,A,A,True,None,The student correctly determined the relative atomic mass of carbon-12.,High,nan
286600,Q31,B,B,True,None,The student correctly identified the electronic configuration of the ion.,High,nan
286600,Q32,A,D,False,Conceptual,The student failed to recognize that the electronic configuration can represent multiple ions.,Low,nan
286600,Q33,B,B,True,None,The student correctly identified the number of electrons in the outermost orbit.,High,nan
286600,Q34,A,A,True,None,The student correctly determined the number of protons and neutrons in the nucleus.,High,nan
286600,Q35,D,D,True,None,The student correctly calculated the mass number of the element.,High,nan
286600,Q36,B,D,False,Conceptual,The student incorrectly identified endosmosis instead of exosmosis as the cause of plasmolysis.,Low,nan
286600,Q37,B,C,False,Conceptual,The student incorrectly identified ER instead of Golgi apparatus as the organelle responsible for cell secretion.,Low,nan
286600,Q38,D,D,True,None,The student correctly matched the columns.,High,nan
286600,Q39,C,B,False,Conceptual,The student incorrectly identified columnar epithelium instead of cuboidal epithelium.,Low,nan
286600,Q40,C,B,False,Conceptual,The student incorrectly classified cardiac muscles as smooth and involuntary instead of striated and involuntary.,Low,nan
286600,Q41,D,D,True,None,The student correctly identified the tissue based on its characteristics.,High,nan
286600,Q42,B,B,True,None,The student correctly identified the tissue responsible for bending of plant parts.,High,nan
286600,Q43,C,C,True,None,The student correctly identified the type of sclerid and fibres.,High,nan
286600,Q44,B,D,False,Conceptual,The student incorrectly identified heat generation as a function of adipose tissue instead of structural rigidity.,Low,nan
286600,Q45,A,B,False,Conceptual,The student incorrectly identified cartilage instead of bone as containing Haversian canals.,Low,nan
411503,Q1,C,A,False,Conceptual,"The student selected option 'C' instead of 'A', indicating an incorrect pattern recognition in the series.",Low,nan
411503,Q2,A,A,True,None,The student correctly identified the number of occurrences matching the specified criteria.,High,nan
411503,Q3,D,D,True,None,The student correctly identified the next number in the sequence.,High,nan
411503,Q4,C,C,True,None,The student correctly deduced the number of female members based on the family relationships.,High,nan
411503,Q5,A,A,True,None,The student correctly identified the next number in the sequence.,High,nan
411503,Q6,B,B,True,None,The student correctly evaluated the expression based on the given conditions.,High,nan
411503,Q7,B,B,True,None,The student correctly converted the decimal to a fraction.,High,nan
411503,Q8,D,D,True,None,The student correctly evaluated the mathematical expression.,High,nan
411503,Q9,C,C,True,None,The student correctly determined the missing value in the expression.,High,nan
411503,Q10,B,A,False,Calculation,"The student chose 'B' instead of 'A', suggesting an error in calculating the value of 134-108-2-15.",Low,nan
411503,Q11,A,B,False,Conceptual,"The student incorrectly identified 1/32 as larger than 1/43, indicating a misunderstanding of fraction comparison.",Low,nan
411503,Q12,C,B,False,Conceptual,"The student selected 'ab' instead of 'abde', implying an incorrect application of the definition of rational numbers.",Low,nan
411503,Q13,A,A,True,None,The student correctly identified the integer value of t.,High,nan
411503,Q14,B,B,True,None,The student correctly simplified the given expression.,High,nan
411503,Q15,C,D,False,Conceptual,"The student chose '-119' instead of '-75', showing difficulty comparing negative numbers.",Low,nan
411503,Q16,A,A,True,None,The student correctly identified the prefixes in ascending order.,High,nan
411503,Q17,D,D,True,None,The student correctly identified Tesla (T) as not a fundamental SI unit.,High,nan
411503,Q18,C,B,False,Conceptual,The student incorrectly stated that the unit of Power will become 9 times the original unit instead of remaining the same.,Low,nan
411503,Q19,A,A,True,None,The student correctly determined the volume of each piece of the new material.,High,nan
411503,Q20,C,C,True,None,The student correctly calculated the height of the tower.,High,nan
411503,Q21,B,B,True,None,The student correctly calculated the momentum transferred to the floor.,High,nan
411503,Q22,B,B,True,None,The student correctly identified the object moving with maximum speed from the time-distance graph.,High,nan
411503,Q23,B,B,True,None,The student correctly calculated the average speed of the car from the velocity-time graph.,High,nan
411503,Q24,A,D,False,Conceptual,"The student incorrectly selected option A instead of D, indicating a misapplication of the mean velocity formula.",Low,nan
411503,Q25,B,C,False,Conceptual,"The student selected option B instead of C, indicating an error in understanding the relationship between distance and time with constant acceleration.",Low,nan
411503,Q26,C,C,True,None,The student correctly deduced the compounds formed.,High,nan
411503,Q27,A,A,True,None,The student correctly identified the isotopes.,High,nan
411503,Q28,A,A,True,None,The student correctly identified the strong reducing agent.,High,nan
411503,Q29,C,D,False,Conceptual,"The student incorrectly selected that oxidation number and valency have fixed values, when valency is fixed while oxidation number varies.",Low,nan
411503,Q30,A,A,True,None,The student correctly calculated the relative atomic mass of carbon-12.,High,nan
411503,Q31,B,B,True,None,The student correctly determined the electronic configuration of X-2.,High,nan
411503,Q32,D,D,True,None,The student correctly identified all the species with the given electronic configuration.,High,nan
411503,Q33,B,B,True,None,The student correctly identified the number of electrons in the outermost orbit.,High,nan
411503,Q34,A,A,True,None,The student correctly identified the composition of the nucleus.,High,nan
411503,Q35,D,D,True,None,The student correctly calculated the mass number.,High,nan
411503,Q36,B,D,False,Conceptual,"The student selected endosmosis instead of exosmosis, indicating misunderstanding of the process of plasmolysis.",Low,nan
411503,Q37,C,C,True,None,The student correctly identified Golgi apparatus as the organelle responsible for cell secretion.,High,nan
411503,Q38,D,D,True,None,The student correctly matched the columns.,High,nan
411503,Q39,D,B,False,Conceptual,"The student incorrectly selected ciliated epithelium instead of cuboidal epithelium, indicating a misunderstanding of kidney tissue types.",Low,nan
