student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
283800,Q8,B,B,True,None,Student selected correct option 'B'.,High,UNKNOWN
283800,Q9,D,C,False,Guess,Student selected incorrect option 'D' instead of correct option 'C'.,Low,UNKNOWN
283800,Q10,A,A,True,None,Student selected correct option 'A'.,High,UNKNOWN
283800,Q11,A,A,True,None,Student selected correct option 'A'.,High,UNKNOWN
283800,Q12,A,C,False,Guess,Student selected incorrect option 'A' instead of correct option 'C'.,Low,UNKNOWN
283800,Q13,A,D,False,Guess,Student selected incorrect option 'A' instead of correct option 'D'.,Low,UNKNOWN
283800,Q14,D,C,False,Guess,Student selected incorrect option 'D' instead of correct option 'C'.,Low,UNKNOWN
283800,Q15,C,C,True,None,Student selected correct option 'C'.,High,UNKNOWN
283800,Q16,A,A,True,None,Student selected correct option 'A'.,High,UNKNOWN
283800,Q17,D,C,False,Guess,Student selected incorrect option 'D' instead of correct option 'C'.,Low,UNKNOWN
283800,Q18,C,C,True,None,Student selected correct option 'C'.,High,UNKNOWN
283800,Q19,C,C,True,None,Student selected correct option 'C'.,High,UNKNOWN
283800,Q20,A,B,False,Guess,Student selected incorrect option 'A' instead of correct option 'B'.,Low,UNKNOWN
283800,Q21,B,B,True,None,Student selected correct option 'B'.,High,UNKNOWN
283800,Q22,D,D,True,None,Student selected correct option 'D'.,High,UNKNOWN
283800,Q23,A,D,False,Guess,Student selected incorrect option 'A' instead of correct option 'D'.,Low,UNKNOWN
283800,Q24,B,B,True,None,Student selected correct option 'B'.,High,UNKNOWN
283800,Q25,C,C,True,None,Student selected correct option 'C'.,High,UNKNOWN
283800,Q26,C,C,True,None,Student selected correct option 'C'.,High,UNKNOWN
283800,Q27,D,D,True,None,Student selected correct option 'D'.,High,UNKNOWN
283800,Q28,A,D,False,Guess,Student selected incorrect option 'A' instead of correct option 'D'.,Low,UNKNOWN
283800,Q29,D,D,True,None,Student selected correct option 'D'.,High,UNKNOWN
283800,Q30,D,D,True,None,Student selected correct option 'D'.,High,UNKNOWN
271200,Q1,B,D,False,Guess,"The student selected option B, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q2,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
271200,Q3,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
271200,Q4,C,A,False,Guess,"The student selected option C, but the correct answer is A. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q5,C,A,False,Guess,"The student selected option C, but the correct answer is A. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q6,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
271200,Q7,C,D,False,Guess,"The student selected option C, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q8,C,B,False,Guess,"The student selected option C, but the correct answer is B. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q9,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q10,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
271200,Q11,A,A,True,None,"The student selected option A, which is the correct answer.",High,UNKNOWN
271200,Q12,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q13,A,D,False,Guess,"The student selected option A, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q14,D,C,False,Guess,"The student selected option D, but the correct answer is C. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q15,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q16,B,A,False,Guess,"The student selected option B, but the correct answer is A. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q17,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q18,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q19,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q20,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
271200,Q21,B,B,True,None,"The student selected option B, which is the correct answer.",High,UNKNOWN
271200,Q22,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
271200,Q23,B,D,False,Guess,"The student selected option B, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q24,A,B,False,Guess,"The student selected option A, but the correct answer is B. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q25,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q26,C,C,True,None,"The student selected option C, which is the correct answer.",High,UNKNOWN
271200,Q27,C,D,False,Guess,"The student selected option C, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q28,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
271200,Q29,B,D,False,Guess,"The student selected option B, but the correct answer is D. Since no solution is provided, it's assumed the student guessed.",Low,UNKNOWN
271200,Q30,D,D,True,None,"The student selected option D, which is the correct answer.",High,UNKNOWN
269200,Q1,C,D,False,Guess,"The student selected option C, while the correct answer is D. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q2,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
269200,Q3,B,A,False,Guess,"The student selected option B, while the correct answer is A. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q4,C,A,False,Guess,"The student selected option C, while the correct answer is A. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q5,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
269200,Q6,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
269200,Q7,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
269200,Q8,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
269200,Q9,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q10,B,A,False,Guess,"The student selected option B, while the correct answer is A. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q11,A,A,True,None,The student selected the correct option A.,High,UNKNOWN
269200,Q12,D,C,False,Guess,"The student selected option D, while the correct answer is C. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q13,A,D,False,Guess,"The student selected option A, while the correct answer is D. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q14,B,C,False,Guess,"The student selected option B, while the correct answer is C. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q15,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q16,D,A,False,Guess,"The student selected option D, while the correct answer is A. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q17,B,C,False,Guess,"The student selected option B, while the correct answer is C. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q18,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q19,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q20,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
269200,Q21,B,B,True,None,The student selected the correct option B.,High,UNKNOWN
269200,Q22,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
269200,Q23,A,D,False,Guess,"The student selected option A, while the correct answer is D. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q25,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q26,C,C,True,None,The student selected the correct option C.,High,UNKNOWN
269200,Q27,B,D,False,Guess,"The student selected option B, while the correct answer is D. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q28,C,D,False,Guess,"The student selected option C, while the correct answer is D. Without a solution, we can only assume it was a guess.",Low,UNKNOWN
269200,Q29,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
269200,Q30,D,D,True,None,The student selected the correct option D.,High,UNKNOWN
273000,Q1,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
273000,Q2,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
273000,Q3,B,A,False,Guess,"Student selected option B, but the correct answer is A.",Low,UNKNOWN
273000,Q4,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
273000,Q5,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
273000,Q6,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
273000,Q7,C,D,False,Guess,"Student selected option C, but the correct answer is D.",Low,UNKNOWN
273000,Q8,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
273000,Q11,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
273000,Q13,A,D,False,Guess,"Student selected option A, but the correct answer is D.",Low,UNKNOWN
273000,Q15,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
273000,Q17,B,C,False,Guess,"Student selected option B, but the correct answer is C.",Low,UNKNOWN
273000,Q18,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
273000,Q19,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
273000,Q20,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
273000,Q21,D,B,False,Guess,"Student selected option D, but the correct answer is B.",Low,UNKNOWN
273000,Q22,C,D,False,Guess,"Student selected option C, but the correct answer is D.",Low,UNKNOWN
273000,Q23,C,D,False,Guess,"Student selected option C, but the correct answer is D.",Low,UNKNOWN
273000,Q24,D,B,False,Guess,"Student selected option D, but the correct answer is B.",Low,UNKNOWN
273000,Q25,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
273000,Q26,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
273000,Q27,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
273000,Q28,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
273000,Q29,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
273000,Q30,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
268600,Q1,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
268600,Q2,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
268600,Q3,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
268600,Q4,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
268600,Q5,D,A,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q6,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
268600,Q7,B,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q8,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
268600,Q9,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q10,B,A,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q11,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
268600,Q12,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q13,A,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q14,A,C,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q15,D,C,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q16,C,A,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q17,A,C,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q18,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q19,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q20,D,B,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q21,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
268600,Q22,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
268600,Q23,B,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q24,D,B,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q25,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q26,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
268600,Q27,B,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q28,A,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q29,A,D,False,Guess,Student selected incorrect option. Difficult to pinpoint error type without explanation.,Low,UNKNOWN
268600,Q30,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
271800,Q1,C,D,False,Guess,The student selected option C while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q2,B,B,True,None,The student selected option B which is the correct option.,High,UNKNOWN
271800,Q3,A,A,True,None,The student selected option A which is the correct option.,High,UNKNOWN
271800,Q4,A,A,True,None,The student selected option A which is the correct option.,High,UNKNOWN
271800,Q5,A,A,True,None,The student selected option A which is the correct option.,High,UNKNOWN
271800,Q6,D,D,True,None,The student selected option D which is the correct option.,High,UNKNOWN
271800,Q7,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q8,A,B,False,Guess,The student selected option A while the correct option is B. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q9,A,C,False,Guess,The student selected option A while the correct option is C. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q10,A,A,True,None,The student selected option A which is the correct option.,High,UNKNOWN
271800,Q11,A,A,True,None,The student selected option A which is the correct option.,High,UNKNOWN
271800,Q12,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q13,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q14,B,C,False,Guess,The student selected option B while the correct option is C. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q15,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q16,B,A,False,Guess,The student selected option B while the correct option is A. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q17,B,C,False,Guess,The student selected option B while the correct option is C. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q18,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q19,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q20,A,B,False,Guess,The student selected option A while the correct option is B. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q21,B,B,True,None,The student selected option B which is the correct option.,High,UNKNOWN
271800,Q22,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q23,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q24,D,B,False,Guess,The student selected option D while the correct option is B. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q25,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q26,C,C,True,None,The student selected option C which is the correct option.,High,UNKNOWN
271800,Q27,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q28,B,D,False,Guess,The student selected option B while the correct option is D. No explanation is available to determine the reasoning.,Low,UNKNOWN
271800,Q29,D,D,True,None,The student selected option D which is the correct option.,High,UNKNOWN
271800,Q30,D,D,True,None,The student selected option D which is the correct option.,High,UNKNOWN
900447,Q1,A,D,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q2,C,B,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q3,C,A,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q4,C,A,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q5,D,A,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q6,D,D,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q7,B,D,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q8,B,B,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q9,B,C,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q10,B,A,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q11,A,A,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q12,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q13,C,D,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q14,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q15,D,C,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q16,D,A,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q17,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q18,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q19,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q20,B,B,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q21,A,B,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q22,D,D,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q23,B,D,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q24,B,B,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q25,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q26,C,C,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q27,D,D,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q28,A,D,False,Guess,Student selected incorrect option. Solution key provides no explanation.,Low,UNKNOWN
900447,Q29,D,D,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
900447,Q30,D,D,True,None,Student selected correct option. Solution key provides no explanation.,Medium,UNKNOWN
265100,Q1,B,D,False,Guess,"Student selected option B while the correct option is D. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q2,D,B,False,Guess,"Student selected option D while the correct option is B. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q3,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
265100,Q4,D,A,False,Guess,"Student selected option D while the correct option is A. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q5,A,A,True,None,Student selected the correct option A.,High,UNKNOWN
265100,Q6,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q7,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q8,D,B,False,Guess,"Student selected option D while the correct option is B. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q9,B,C,False,Guess,"Student selected option B while the correct option is C. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q10,C,A,False,Guess,"Student selected option C while the correct option is A. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q11,D,A,False,Guess,"Student selected option D while the correct option is A. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q12,D,C,False,Guess,"Student selected option D while the correct option is C. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q13,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q14,A,C,False,Guess,"Student selected option A while the correct option is C. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q15,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
265100,Q16,B,A,False,Guess,"Student selected option B while the correct option is A. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q17,B,C,False,Guess,"Student selected option B while the correct option is C. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q18,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
265100,Q19,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
265100,Q20,B,B,True,None,Student selected the correct option B.,High,UNKNOWN
265100,Q21,A,B,False,Guess,"Student selected option A while the correct option is B. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q22,A,D,False,Guess,"Student selected option A while the correct option is D. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q23,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q24,D,B,False,Guess,"Student selected option D while the correct option is B. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q25,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
265100,Q26,C,C,True,None,Student selected the correct option C.,High,UNKNOWN
265100,Q27,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q28,B,D,False,Guess,"Student selected option B while the correct option is D. No explanation is available, so it's likely a guess.",Low,UNKNOWN
265100,Q29,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
265100,Q30,D,D,True,None,Student selected the correct option D.,High,UNKNOWN
286000,Q1,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
286000,Q2,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
286000,Q3,B,A,False,Guess,Student selected incorrect option B; correct option is A.,Low,UNKNOWN
286000,Q4,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
286000,Q5,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
286000,Q6,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
286000,Q7,B,D,False,Guess,Student selected incorrect option B; correct option is D.,Low,UNKNOWN
286000,Q8,B,B,True,None,Student selected the correct option B.,Medium,UNKNOWN
286000,Q9,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
286000,Q10,D,A,False,Guess,Student selected incorrect option D; correct option is A.,Low,UNKNOWN
286000,Q11,A,A,True,None,Student selected the correct option A.,Medium,UNKNOWN
286000,Q12,A,C,False,Guess,Student selected incorrect option A; correct option is C.,Low,UNKNOWN
286000,Q13,B,D,False,Guess,Student selected incorrect option B; correct option is D.,Low,UNKNOWN
286000,Q14,B,C,False,Guess,Student selected incorrect option B; correct option is C.,Low,UNKNOWN
286000,Q15,B,C,False,Guess,Student selected incorrect option B; correct option is C.,Low,UNKNOWN
286000,Q16,B,A,False,Guess,Student selected incorrect option B; correct option is A.,Low,UNKNOWN
286000,Q17,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
286000,Q18,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
286000,Q19,B,C,False,Guess,Student selected incorrect option B; correct option is C.,Low,UNKNOWN
286000,Q20,A,B,False,Guess,Student selected incorrect option A; correct option is B.,Low,UNKNOWN
286000,Q21,C,B,False,Guess,Student selected incorrect option C; correct option is B.,Low,UNKNOWN
286000,Q22,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
286000,Q23,B,D,False,Guess,Student selected incorrect option B; correct option is D.,Low,UNKNOWN
286000,Q24,D,B,False,Guess,Student selected incorrect option D; correct option is B.,Low,UNKNOWN
286000,Q25,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
286000,Q26,C,C,True,None,Student selected the correct option C.,Medium,UNKNOWN
286000,Q27,A,D,False,Guess,Student selected incorrect option A; correct option is D.,Low,UNKNOWN
286000,Q28,B,D,False,Guess,Student selected incorrect option B; correct option is D.,Low,UNKNOWN
286000,Q29,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
286000,Q30,D,D,True,None,Student selected the correct option D.,Medium,UNKNOWN
280400,Q1,D,D,True,None,The student selected the correct option 'D'.,Medium,UNKNOWN
280400,Q2,B,B,True,None,The student selected the correct option 'B'.,Medium,UNKNOWN
280400,Q3,B,A,False,Guess,"The student selected option 'B' instead of 'A'. Without an explanation, it appears to be a guess.",Low,UNKNOWN
280400,Q4,A,A,True,None,The student selected the correct option 'A'.,Medium,UNKNOWN
280400,Q5,C,A,False,Guess,"Student chose C instead of A. Without an explanation it is hard to say what the mistake was but, likely a guess",Low,UNKNOWN
280400,Q6,D,D,True,None,The student selected the correct option 'D'.,Medium,UNKNOWN
280400,Q7,C,D,False,Guess,"Student chose C instead of D. Without an explanation it is hard to say what the mistake was but, likely a guess",Low,UNKNOWN
280400,Q8,A,B,False,Guess,"Student chose A instead of B. Without an explanation it is hard to say what the mistake was but, likely a guess",Low,UNKNOWN
280400,Q9,C,C,True,None,The student selected the correct option 'C'.,Medium,UNKNOWN
