student_id,question_id,selected_option,correct_option,is_correct,mistake_type,correctness_reason,confidence_signal,key_concept
270700,Q24,A,D,False,Conceptual,The student incorrectly associated compressions and rarefactions with water waves instead of longitudinal waves.,Low,nan
270700,Q25,C,C,True,None,The student correctly calculated the time it takes for sound to travel 1650 m.,High,nan
270700,Q26,C,C,True,None,The student correctly identified the Dalton's Atomic Theory postulate that relates to the law of conservation of mass.,High,nan
270700,Q27,D,D,True,None,The student correctly identified the point of Dalton's atomic theory that still holds true according to modern atomic theory.,High,nan
270700,Q28,B,B,True,None,"The student correctly stated that according to Dalton's Atomic Theory, matter consists of indivisible atoms.",High,nan
270700,Q29,C,A,False,Conceptual,The student incorrectly answered that all atoms of a given element have identical volume and properties instead of identical properties and mass.,Low,nan
270700,Q30,C,C,True,None,The student correctly identified cathode rays as a stream of electrons.,High,nan
270700,Q31,C,C,True,None,The student correctly identified that silk fibers are made of protein.,High,nan
270700,Q32,A,C,False,Conceptual,"The student incorrectly answered that Nylon is soft, strong, and light, instead of strong, elastic and light.",Low,nan
270700,Q33,A,D,False,Conceptual,The student incorrectly identified that polymer occurs in nature as not true instead of cotton thread is stronger than nylon thread.,Low,nan
270700,Q34,B,B,True,None,The student correctly identified PET as a familiar form of Polyester.,High,nan
270700,Q35,D,D,True,None,The student correctly answered that fruits have their characteristic smell because of esters.,High,nan
270700,Q36,B,C,False,Conceptual,The student incorrectly identified the labelled parts of the cell diagram.,Low,nan
270700,Q37,C,A,False,Conceptual,The student incorrectly said chromosomal organization is not different between E.coli and spirogyra.,Low,nan
270700,Q38,D,A,False,Conceptual,"The student incorrectly identified stroma lamellae as the structure created by stacking of organized flattened membranous sacs in the chloroplasts, the correct answer is grana.",Low,nan
270700,Q39,B,D,False,Conceptual,"The student incorrectly identified phospholipids as not present in the cell membrane, but it should have been Proline.",Low,nan
270700,Q40,D,A,False,Conceptual,The student incorrectly answered that the longest cell in the human body is a Kidney cell instead of a Nerve cell.,Low,nan
270700,Q41,D,A,False,Conceptual,The student incorrectly guessed 'Acidophilus' is another name for Saccharomyces cerevisiae.,Guess,nan
270700,Q42,C,C,True,None,The student correctly identified Louis Pasteur as the discoverer of fermentation.,High,nan
270700,Q43,C,A,False,Conceptual,"The student incorrectly assumed that both aerobic and anaerobic respiration convert lactose into lactic acid, instead of only anaerobic.",Low,nan
270700,Q44,D,D,True,None,The student correctly identified all possible habitats for micro-organisms.,High,nan
270700,Q45,B,B,True,None,"The student correctly identified carbon dioxide as the gas that makes breads, cakes and pastries soft and fluffy.",High,nan
279200,Q1,D,D,True,None,"The student correctly identified the relationship between 9 and 27, and applied the same logic to find the correct pair 81 : 729.",High,nan
279200,Q2,B,C,False,Conceptual,The student incorrectly decoded the code language by not properly associating the codes with the words.,Low,nan
279200,Q3,B,D,False,Conceptual,"The student failed to correctly determine the relationships within the family tree, leading to an incorrect selection of the couple.",Low,nan
279200,Q4,D,D,True,None,The student correctly identified the pattern and determined the missing letter.,High,nan
279200,Q5,B,B,True,None,The student correctly set up and solved the system of equations to find the fares for cities B and C.,High,nan
279200,Q6,A,A,True,None,The student correctly converted the repeating decimal to a fraction.,High,nan
279200,Q7,B,C,False,Conceptual,The student incorrectly stated that the sum of two irrational numbers is always irrational.,Low,nan
279200,Q8,D,D,True,None,The student correctly expressed the decimal as a fraction.,High,nan
279200,Q9,A,A,True,None,The student correctly found the least positive fraction that must be added to the given expression to result in an integer.,High,nan
279200,Q10,B,B,True,None,The student correctly calculated the original fraction after the numerator and denominator were increased.,High,nan
279200,Q11,A,A,True,None,The student correctly simplified the given expression.,High,nan
279200,Q12,C,C,True,None,The student correctly found the value of x.,High,nan
279200,Q13,B,B,True,None,The student correctly solved both equations and established the correct relationship between x and y.,High,nan
279200,Q14,D,A,False,Conceptual,The student failed to correctly substitute and simplify to find the correct answer.,Low,nan
279200,Q15,A,A,True,None,The student correctly applied algebraic manipulations to find the value of 3pqr.,High,nan
279200,Q16,B,A,False,Conceptual,The student calculated the pressure incorrectly; potentially a misunderstanding of the formula or unit conversions.,Low,nan
279200,Q17,C,C,True,None,The student correctly identified the expression representing the longest duration of time by comparing different units.,High,nan
279200,Q18,D,D,True,None,The student correctly stated that the net force acting on the probe is zero because it is moving at a constant velocity.,High,nan
279200,Q19,A,A,True,None,The student correctly used Newton's second law to relate the forces and accelerations of the two objects.,High,nan
279200,Q20,D,D,True,None,The student correctly identified pressure as a derived quantity and a scalar.,High,nan
279200,Q21,D,D,True,None,The student correctly stated that reducing the area of the tip increases the pressure for a given force.,High,nan
279200,Q22,D,B,False,Conceptual,The student incorrectly chose a formula that does not represent the relationship between thrust force and the rocket's change in motion.,Low,nan
279200,Q23,C,C,True,None,"The student correctly related the wave's speed, frequency, and wavelength using the wave equation.",High,nan
279200,Q24,C,D,False,Conceptual,The student incorrectly identified the type of wave characterized by compressions and rarefactions.,Low,nan
279200,Q25,A,C,False,Calculation,The student calculated the time incorrectly; they may have divided instead of multiplying or used the wrong formula.,Low,nan
279200,Q26,C,C,True,None,The student correctly identified the postulate of Dalton's atomic theory related to the law of conservation of mass.,High,nan
279200,Q27,C,D,False,Conceptual,The student selected the incorrect point of Dalton's atomic theory that is true according to modern atomic theory.,Low,nan
279200,Q28,B,B,True,None,The student correctly stated that matter consists of indivisible atoms according to Dalton's Atomic Theory.,High,nan
279200,Q29,A,A,True,None,The student correctly identified that all atoms of a given element have identical properties including identical mass.,High,nan
279200,Q30,B,C,False,Conceptual,The student incorrectly identified cathode rays as a stream of alpha particles rather than electrons.,Low,nan
279200,Q31,C,C,True,None,The student correctly identified that silk fibres are made up of protein.,High,nan
279200,Q32,C,C,True,None,The student correctly identified the properties that make nylon useful.,High,nan
279200,Q33,D,D,True,None,The student correctly identified the statement that is not true regarding polymers.,High,nan
279200,Q34,B,B,True,None,The student correctly identified PET as a familiar form of polyester.,High,nan
279200,Q35,D,D,True,None,The student correctly associated the characteristic smell of fruits with esters.,High,nan
279200,Q36,C,C,True,None,The student correctly identified the parts labeled in the diagram.,High,nan
279200,Q37,A,A,True,None,The student correctly identified the common component between E.coli and Spirogyra.,High,nan
279200,Q38,D,A,False,Conceptual,The student incorrectly identified the structures created by stacking of organized flattened membranous sacs in the chloroplasts.,Low,nan
279200,Q39,B,D,False,Conceptual,The student incorrectly stated that Phospholipids is not present in the cell membrane.,Low,nan
279200,Q40,A,A,True,None,The student correctly identified the nerve cell as the longest cell in the human body.,High,nan
279200,Q41,D,A,False,Conceptual,The student incorrectly identified Saccharomyces cerevisiae.,Low,nan
279200,Q42,C,C,True,None,The student correctly identified Louis Pasteur as the discoverer of fermentation.,High,nan
279200,Q43,A,A,True,None,The student correctly stated that the lactose in milk is converted into lactic acid by anaerobic respiration.,High,nan
279200,Q44,D,D,True,None,The student correctly identified the habitats for micro-organisms.,High,nan
279200,Q45,B,B,True,None,"The student correctly identified the gas responsible for making breads, cakes and pastry soft and fluffy.",High,nan
284400,Q1,D,D,True,None,The student correctly identified the relationship between 9 and 27 as being the same as between 81 and 729.,High,nan
284400,Q2,B,C,False,Conceptual,The student incorrectly identified 'enmity' in the coded language; the correct answer requires comparing the sentences to isolate the common word.,Low,nan
284400,Q3,B,D,False,Conceptual,The student failed to deduce the correct couple from the family relationships given.,Low,nan
284400,Q4,C,D,False,Conceptual,The student did not identify the pattern to find the missing letter.,Low,nan
284400,Q5,B,B,True,None,The student correctly determined the fares for cities B and C from city A by solving the system of equations.,Medium,nan
284400,Q6,C,A,False,Calculation,The student incorrectly converted the repeating decimal 0.135135... into a fraction.,Low,nan
284400,Q7,B,C,False,Conceptual,The student incorrectly stated that the sum of two irrational numbers is always irrational; the sum can be real.,Low,nan
284400,Q8,B,D,False,Calculation,The student did not correctly express the decimal 0.45235 as a fraction.,Low,nan
284400,Q9,C,A,False,Calculation,The student did not determine the least positive fraction that must be added to the given expression to produce an integer.,Low,nan
284400,Q10,B,B,True,None,The student correctly found the original fraction by using the information about the increased numerator and denominator.,Medium,nan
284400,Q11,B,A,False,Calculation,The student incorrectly evaluated the given expression involving square roots.,Low,nan
284400,Q12,A,C,False,Calculation,The student did not solve for x correctly in the given exponential equation.,Low,nan
284400,Q13,B,B,True,None,The student correctly solved both equations and established the relationship between x and y.,Medium,nan
284400,Q14,A,A,True,None,The student found the correct value of the expression.,Medium,nan
284400,Q15,C,A,False,Calculation,The student did not calculate the value of 3pqr given the equations.,Low,nan
284400,Q16,D,A,False,Conceptual,"The student failed to calculate the pressure exerted by the block on the table, possibly misapplying the formula or converting units incorrectly.",Low,nan
284400,Q17,C,C,True,None,The student correctly identified the longest duration of time among the given options.,Medium,nan
284400,Q18,A,D,False,Conceptual,"The student incorrectly stated the net force, not recognizing that constant velocity implies zero net force.",Low,nan
284400,Q19,A,A,True,None,The student correctly related the forces FX and FY based on the given accelerations and equal masses of the objects.,Medium,nan
284400,Q20,C,D,False,Conceptual,The student incorrectly identified pressure as a base quantity and a scalar; it is a derived quantity.,Low,nan
284400,Q21,D,D,True,None,"The student correctly described the relationship between area, force, and pressure when hammering a nail.",Medium,nan
284400,Q22,D,B,False,Conceptual,The student selected the incorrect formula relating thrust force and the rocket's change in motion.,Low,nan
284400,Q23,B,C,False,Conceptual,"The student incorrectly stated that the wavelength remains unchanged; it must increase proportionally with the speed, given constant frequency.",Low,nan
284400,Q24,C,D,False,Conceptual,The student incorrectly identified the type of wave characterized by compressions and rarefactions.,Low,nan
284400,Q25,B,C,False,Calculation,"The student did not correctly calculate the time it takes for the sound to reach the observer, perhaps due to a miscalculation.",Low,nan
284400,Q26,D,C,False,Conceptual,The student incorrectly identified which of Dalton's postulates gives the laws of conservation of mass.,Low,nan
284400,Q27,C,D,False,Conceptual,The student incorrectly identified the correct point of Dalton's atomic theory that is true according to modern atomic theory.,Low,nan
284400,Q28,B,B,True,None,The student correctly recalled that Dalton's Atomic Theory states that matter consists of indivisible atoms.,High,nan
284400,Q29,A,A,True,None,"The student correctly identified that all atoms of a given element have identical properties, including identical mass.",Medium,nan
284400,Q30,A,C,False,Conceptual,The student incorrectly identified cathode rays as electromagnetic waves instead of a stream of electrons.,Low,nan
284400,Q31,D,C,False,Conceptual,The student incorrectly identified the material that silk fibres are made of.,Low,nan
284400,Q32,C,C,True,None,The student correctly identified the properties that make nylon useful.,Medium,nan
284400,Q33,D,D,True,None,The student correctly identified the statement that is not true.,Medium,nan
284400,Q34,B,B,True,None,The student correctly stated that PET is a familiar form of Polyester.,High,nan
284400,Q35,A,D,False,Conceptual,The student incorrectly identified the chemical responsible for the characteristic smell of fruits.,Low,nan
284400,Q36,C,C,True,None,"The student correctly identified the parts labelled as C, D, E, F.",High,nan
284400,Q37,D,A,False,Conceptual,The student incorrectly answered the question of what is not different between E.coli and Spirogyra.,Low,nan
284400,Q38,B,A,False,Conceptual,The student incorrectly identified the structures formed by stacking of organized flattened membranous sacs in chloroplasts.,Low,nan
284400,Q39,C,D,False,Conceptual,The student incorrectly stated that protein is not present in the cell membrane.,Low,nan
284400,Q40,A,A,True,None,The student correctly identified the longest cell in the human body as the nerve cell.,High,nan
284400,Q41,B,A,False,Conceptual,The student incorrectly named Saccharomyces cerevisiae.,Low,nan
284400,Q42,A,C,False,Conceptual,The student incorrectly answered who discovered the process of fermentation.,Low,nan
284400,Q43,B,A,False,Conceptual,The student incorrectly stated that the lactose in milk is converted into lactic acid by aerobic respiration.,Low,nan
284400,Q44,D,D,True,None,The student correctly answered the habitat for micro-organisms.,High,nan
284400,Q45,C,B,False,Conceptual,"The student incorrectly stated that carbon monoxide is the gas that makes breads, cakes and pastry become soft and fluffy.",Low,nan
287100,Q1,A,D,False,Conceptual,The student did not identify the correct relationship between 9 and 27 (x: x*3) and 81 and 729.,Low,nan
287100,Q2,A,C,False,Conceptual,The student failed to correctly decode the language pattern to identify the word for 'enmity'.,Low,nan
287100,Q3,C,D,False,Conceptual,The student incorrectly deduced the family relationship based on the given statements.,Low,nan
287100,Q4,B,D,False,Conceptual,The student was unable to identify the pattern in the arrangement of letters.,Low,nan
287100,Q5,D,B,False,Conceptual,The student could not formulate and solve the simultaneous equations to find the fares for cities B and C.,Low,nan
287100,Q6,C,A,False,Conceptual,The student was unable to convert the repeating decimal into a fraction.,Low,nan
287100,Q7,B,C,False,Conceptual,The student incorrectly stated that the sum of two irrational numbers is always irrational; it can be real.,Low,nan
287100,Q8,B,D,False,Conceptual,The student could not express the given decimal as a fraction.,Low,nan
287100,Q9,B,A,False,Conceptual,The student failed to calculate the least positive fraction that needs to be added to the given expression to obtain an integer.,Low,nan
287100,Q10,D,B,False,Conceptual,The student was unable to determine the original fraction given the changes in numerator and denominator.,Low,nan
287100,Q11,A,A,True,None,The student correctly evaluated the expression.,High,nan
287100,Q12,B,C,False,Conceptual,The student incorrectly solved for 'x' in the given exponential equation.,Low,nan
287100,Q13,B,B,True,None,The student correctly solved the equations and identified the relationship between x and y.,High,nan
287100,Q14,A,A,True,None,The student correctly calculated the value of the expression.,High,nan
287100,Q15,B,A,False,Conceptual,The student incorrectly calculated the value of 3pqr given the provided equations.,Low,nan
287100,Q16,C,A,False,Conceptual,"The student failed to correctly calculate the pressure exerted by the block on the table, confusing the relationship between surface area, volume, density, and pressure.",Low,nan
287100,Q17,B,C,False,Conceptual,The student failed to convert the time units and compare them correctly.,Low,nan
287100,Q18,B,D,False,Conceptual,The student incorrectly assumed that a constant velocity requires a non-zero net force.,Low,nan
287100,Q19,A,A,True,None,The student correctly determined the relationship between the forces FX and FY based on the given accelerations and equal masses.,High,nan
287100,Q20,A,D,False,Conceptual,The student incorrectly stated that pressure is a base quantity and a vector.,Low,nan
287100,Q21,C,D,False,Conceptual,"The student chose an incorrect relationship between area, force, and pressure, not understanding the inverse relationship between area and pressure for a given force.",Low,nan
287100,Q22,B,B,True,None,The student correctly identified the formula that relates force and change in momentum over time.,High,nan
287100,Q23,A,C,False,Conceptual,"The student failed to relate wave speed, frequency, and wavelength correctly; if speed increases and frequency is constant, wavelength also increases.",Low,nan
287100,Q24,D,D,True,None,The student correctly identified that compressions and rarefactions are characteristic of longitudinal waves.,High,nan
287100,Q25,C,C,True,None,The student correctly calculated the time it takes for sound to travel a given distance.,High,nan
287100,Q26,C,C,True,None,The student correctly identified Dalton's postulate that relates to the law of conservation of mass.,High,nan
287100,Q27,A,D,False,Conceptual,The student incorrectly identified the statement of Dalton's atomic theory that still holds true.,Low,nan
287100,Q28,B,B,True,None,The student correctly recalled that Dalton's Atomic Theory states that matter consists of indivisible atoms.,High,nan
287100,Q29,A,A,True,None,"The student correctly identified that all atoms of a given element have identical properties, including mass.",High,nan
287100,Q30,A,C,False,Conceptual,The student incorrectly identified cathode rays as electromagnetic waves instead of a stream of electrons.,Low,nan
287100,Q31,C,C,True,None,The student correctly stated that silk fibers are made up of protein.,High,nan
287100,Q32,C,C,True,None,"The student correctly stated that nylon is useful because it is strong, elastic, and light.",High,nan
287100,Q33,A,D,False,Conceptual,The student incorrectly identified the false statement; cotton thread is weaker than nylon thread.,Low,nan
287100,Q34,B,B,True,None,The student correctly identified PET as a familiar form of Polyester.,High,nan
287100,Q35,D,D,True,None,The student correctly identified esters as the chemical responsible for the characteristic smell of fruits.,High,nan
287100,Q36,C,C,True,None,The student correctly identified the parts labelled in the diagram.,High,nan
287100,Q37,D,A,False,Conceptual,The student incorrectly identified the common feature between E.coli and Spirogyra; both have a cell membrane.,Low,nan
287100,Q38,C,A,False,Conceptual,"The student misidentified the structures created by stacking of organized flattened membranous sacs in the chloroplasts; they are grana, not stroma.",Low,nan
287100,Q39,D,D,True,None,The student correctly identified that proline is not present in the cell membrane.,High,nan
287100,Q40,A,A,True,None,The student correctly identified the nerve cell as the longest cell in the human body.,High,nan
